DATE_TIME,SITE_ID,COSMOS_VWC,D86_75M,SWE,SNOW,ALBEDO,PE
2017-09-01,SPENF,27.2,16.38,-9999,0.0,0.17,1.6
2017-09-02,SPENF,26.0,16.73,-9999,0.0,0.16,2.3
2017-09-03,SPENF,25.5,16.88,-9999,0.0,0.16,1.9
2017-09-04,SPENF,26.9,16.46,-9999,0.0,0.14,1.2
2017-09-05,SPENF,30.4,15.56,-9999,0.0,0.12,1.4
2017-09-06,SPENF,32.8,15.02,-9999,0.0,0.13,2.3
2017-09-07,SPENF,31.8,15.24,-9999,0.0,0.14,1.5
2017-09-08,SPENF,35.1,14.57,-9999,0.0,0.12,2.4
2017-09-09,SPENF,34.3,14.72,-9999,0.0,0.12,1.4
2017-09-10,SPENF,34.3,14.72,-9999,0.0,0.11,1.4
2017-09-11,SPENF,35.5,14.49,-9999,0.0,0.12,2.6
2017-09-12,SPENF,32.0,15.2,-9999,0.0,0.13,2.4
2017-09-13,SPENF,32.9,15.0,-9999,0.0,0.13,2.5
2017-09-14,SPENF,31.5,15.31,-9999,0.0,0.13,2.0
2017-09-15,SPENF,32.4,15.11,-9999,0.0,0.12,1.7
2017-09-16,SPENF,33.4,14.9,-9999,0.0,0.13,1.7
2017-09-17,SPENF,33.3,14.92,-9999,0.0,0.13,1.1
2017-09-18,SPENF,34.5,14.68,-9999,0.0,0.14,1.2
2017-09-19,SPENF,34.9,14.6,-9999,0.0,0.15,1.8
2017-09-20,SPENF,32.9,15.0,-9999,0.0,0.15,1.5
2017-09-21,SPENF,33.3,14.92,-9999,0.0,0.14,0.9
2017-09-22,SPENF,32.5,15.09,-9999,0.0,0.16,1.7
2017-09-23,SPENF,33.7,14.84,-9999,0.0,0.13,0.8
2017-09-24,SPENF,32.0,15.2,-9999,0.0,0.14,1.8
2017-09-25,SPENF,31.6,15.28,-9999,0.0,0.12,0.5
2017-09-26,SPENF,32.5,15.09,-9999,0.0,0.13,0.8
2017-09-27,SPENF,33.6,14.86,-9999,0.0,0.14,1.4
2017-09-28,SPENF,37.5,14.13,-9999,0.0,0.12,1.8
2017-09-29,SPENF,36.1,14.38,-9999,0.0,0.12,1.7
2017-09-30,SPENF,36.1,14.38,-9999,0.0,0.13,1.3
2017-10-01,SPENF,36.6,14.29,-9999,0.0,0.13,1.2
2017-10-02,SPENF,32.9,15.0,-9999,0.0,0.15,3.1
2017-10-03,SPENF,30.3,15.58,-9999,0.0,0.14,2.3
2017-10-04,SPENF,30.6,15.51,-9999,0.0,0.16,1.1
2017-10-05,SPENF,31.0,15.42,-9999,0.0,0.14,2.2
2017-10-06,SPENF,29.2,15.85,-9999,0.0,0.14,1.5
2017-10-07,SPENF,30.3,15.58,-9999,0.0,0.13,0.8
2017-10-08,SPENF,29.2,15.85,-9999,0.0,0.13,0.9
2017-10-09,SPENF,29.9,15.68,-9999,0.0,0.14,1.0
2017-10-10,SPENF,29.4,15.8,-9999,0.0,0.13,1.3
2017-10-11,SPENF,28.9,15.93,-9999,0.0,0.13,1.5
2017-10-12,SPENF,29.8,15.7,-9999,0.0,0.13,1.6
2017-10-13,SPENF,28.8,15.95,-9999,0.0,0.14,1.8
2017-10-14,SPENF,29.1,15.88,-9999,0.0,0.14,1.5
2017-10-15,SPENF,28.7,15.98,-9999,0.0,0.15,1.4
2017-10-16,SPENF,26.8,16.49,-9999,0.0,0.18,2.0
2017-10-17,SPENF,26.4,16.61,-9999,0.0,0.16,2.5
2017-10-18,SPENF,26.4,16.61,-9999,0.0,0.14,0.8
2017-10-19,SPENF,31.4,15.33,-9999,0.0,0.11,0.3
2017-10-20,SPENF,34.4,14.7,-9999,0.0,0.11,1.0
2017-10-21,SPENF,35.4,14.51,-9999,0.0,0.13,1.4
2017-10-22,SPENF,34.1,14.76,-9999,0.0,0.12,1.4
2017-10-23,SPENF,31.2,15.37,-9999,0.0,0.12,0.5
2017-10-24,SPENF,34.4,14.7,-9999,0.0,0.11,0.5
2017-10-25,SPENF,34.2,14.74,-9999,0.0,0.12,1.2
2017-10-26,SPENF,35.4,14.51,-9999,0.0,0.12,0.3
2017-10-27,SPENF,33.5,14.88,-9999,0.0,0.14,1.2
2017-10-28,SPENF,33.6,14.86,-9999,0.0,0.11,1.0
2017-10-29,SPENF,29.4,15.8,-9999,0.0,0.15,1.6
2017-10-30,SPENF,32.1,15.17,-9999,0.0,0.13,0.9
2017-10-31,SPENF,36.6,14.29,-9999,0.0,0.1,0.5
2017-11-01,SPENF,34.7,14.64,-9999,0.0,0.12,0.5
2017-11-02,SPENF,34.1,14.76,-9999,0.0,0.13,0.7
2017-11-03,SPENF,32.6,15.07,-9999,0.0,0.11,0.6
2017-11-04,SPENF,34.3,14.72,-9999,0.0,0.13,0.8
2017-11-05,SPENF,32.1,15.17,-9999,0.0,0.15,0.9
2017-11-06,SPENF,33.5,14.88,-9999,0.0,0.15,0.9
2017-11-07,SPENF,34.8,14.62,-9999,0.0,0.12,0.6
2017-11-08,SPENF,34.6,14.66,-9999,0.0,0.15,0.9
2017-11-09,SPENF,35.7,14.45,-9999,0.0,0.14,1.0
2017-11-10,SPENF,33.1,14.96,-9999,0.0,0.15,1.2
2017-11-11,SPENF,31.8,15.24,-9999,0.0,0.15,0.7
2017-11-12,SPENF,30.6,15.51,-9999,0.0,0.16,1.4
2017-11-13,SPENF,31.7,15.26,-9999,0.0,0.13,0.9
2017-11-14,SPENF,32.4,15.11,-9999,0.0,0.14,0.4
2017-11-15,SPENF,31.3,15.35,-9999,0.0,0.12,0.4
2017-11-16,SPENF,31.8,15.24,-9999,0.0,0.14,0.6
2017-11-17,SPENF,32.5,15.09,-9999,0.0,0.14,0.6
2017-11-18,SPENF,30.4,15.56,-9999,0.0,0.14,0.7
2017-11-19,SPENF,27.8,16.22,-9999,0.0,0.15,0.7
2017-11-20,SPENF,33.4,14.9,-9999,0.0,0.12,0.2
2017-11-21,SPENF,33.8,14.82,-9999,0.0,0.1,0.3
2017-11-22,SPENF,36.6,14.29,-9999,0.0,0.09,1.2
2017-11-23,SPENF,36.0,14.4,-9999,0.0,0.16,1.1
2017-11-24,SPENF,36.2,14.36,-9999,0.0,0.17,0.7
2017-11-25,SPENF,35.6,14.47,-9999,0.0,0.15,0.8
2017-11-26,SPENF,34.7,14.64,-9999,0.0,0.16,0.6
2017-11-27,SPENF,33.6,14.86,-9999,0.0,0.13,0.7
2017-11-28,SPENF,33.7,14.84,-9999,0.0,0.14,0.7
2017-11-29,SPENF,33.8,14.82,-9999,0.0,0.14,0.6
2017-11-30,SPENF,35.0,14.58,-9999,0.0,0.16,0.8
2017-12-01,SPENF,38.2,14.02,-9999,0.0,0.17,0.5
2017-12-02,SPENF,35.4,14.51,-9999,0.0,0.11,0.3
2017-12-03,SPENF,34.1,14.76,-9999,0.0,0.12,0.2
2017-12-04,SPENF,33.4,14.9,-9999,0.0,0.17,0.3
2017-12-05,SPENF,33.9,14.8,-9999,0.0,0.11,0.9
2017-12-06,SPENF,34.0,14.78,-9999,0.0,0.12,1.0
2017-12-07,SPENF,35.1,14.57,-9999,0.0,0.13,1.2
2017-12-08,SPENF,32.2,15.15,-9999,0.0,0.19,1.0
2017-12-09,SPENF,32.0,15.2,-9999,0.0,0.14,0.5
2017-12-10,SPENF,30.6,15.51,-9999,0.0,0.12,0.2
2017-12-11,SPENF,30.4,15.56,-9999,0.0,0.22,0.3
2017-12-12,SPENF,34.6,14.66,-9999,0.0,0.19,0.3
2017-12-13,SPENF,34.1,14.76,-9999,0.0,0.13,0.4
2017-12-14,SPENF,32.4,15.11,-9999,0.0,0.12,0.4
2017-12-15,SPENF,34.8,14.62,-9999,0.0,0.15,0.3
2017-12-16,SPENF,33.3,14.92,-9999,0.0,0.15,0.3
2017-12-17,SPENF,36.3,14.34,-9999,0.0,0.1,0.3
2017-12-18,SPENF,35.7,14.45,-9999,0.0,0.16,0.3
2017-12-19,SPENF,36.6,14.29,-9999,0.0,0.13,0.1
2017-12-20,SPENF,36.1,14.38,-9999,0.0,0.1,0.1
2017-12-21,SPENF,36.0,14.4,-9999,0.0,0.09,0.1
2017-12-22,SPENF,36.0,14.4,-9999,0.0,0.1,0.3
2017-12-23,SPENF,36.1,14.38,-9999,0.0,0.11,0.5
2017-12-24,SPENF,35.7,14.45,-9999,0.0,0.11,0.8
2017-12-25,SPENF,34.7,14.64,-9999,0.0,0.14,1.1
2017-12-26,SPENF,34.0,14.78,-9999,0.0,0.16,0.5
2017-12-27,SPENF,33.8,14.82,-9999,0.0,0.14,0.7
2017-12-28,SPENF,34.0,14.78,-9999,0.0,0.18,0.6
2017-12-29,SPENF,33.8,14.36,2.09,1.0,0.61,0.5
2017-12-30,SPENF,33.7,14.84,-9999,0.0,0.12,0.6
2017-12-31,SPENF,33.7,14.84,-9999,0.0,0.17,0.8
2018-01-01,SPENF,36.0,14.4,-9999,0.0,0.13,0.6
2018-01-02,SPENF,34.8,14.62,-9999,0.0,0.14,0.3
2018-01-03,SPENF,32.0,15.2,-9999,0.0,0.14,1.2
2018-01-04,SPENF,33.6,14.86,-9999,0.0,0.11,0.5
2018-01-05,SPENF,33.4,14.9,-9999,0.0,0.13,0.2
2018-01-06,SPENF,35.7,14.45,-9999,0.0,0.15,0.4
2018-01-07,SPENF,33.7,14.84,-9999,0.0,0.17,0.4
2018-01-08,SPENF,32.3,15.13,-9999,0.0,0.14,0.6
2018-01-09,SPENF,34.7,14.64,-9999,0.0,0.11,0.2
2018-01-10,SPENF,37.7,14.1,-9999,0.0,0.1,0.1
2018-01-11,SPENF,35.1,14.57,-9999,0.0,0.1,0.2
2018-01-12,SPENF,34.6,14.66,-9999,0.0,0.11,0.2
2018-01-13,SPENF,35.9,14.42,-9999,0.0,0.11,0.5
2018-01-14,SPENF,35.5,14.49,-9999,0.0,0.11,0.6
2018-01-15,SPENF,35.8,14.44,-9999,0.0,0.13,0.6
2018-01-16,SPENF,33.6,14.86,-9999,0.0,0.15,0.8
2018-01-17,SPENF,36.3,14.34,-9999,0.0,0.17,0.8
2018-01-18,SPENF,35.3,14.53,-9999,0.0,0.15,0.5
2018-01-19,SPENF,34.7,14.64,-9999,0.0,0.14,0.4
2018-01-20,SPENF,33.9,14.8,-9999,0.0,0.12,0.2
2018-01-21,SPENF,35.4,14.51,-9999,0.0,0.17,0.2
2018-01-22,SPENF,35.2,14.55,-9999,0.0,0.13,0.6
2018-01-23,SPENF,37.1,14.2,-9999,0.0,0.14,0.6
2018-01-24,SPENF,35.0,14.58,-9999,0.0,0.18,1.0
2018-01-25,SPENF,34.3,14.72,-9999,0.0,0.15,0.9
2018-01-26,SPENF,34.3,14.72,-9999,0.0,0.16,0.6
2018-01-27,SPENF,36.1,14.38,-9999,0.0,0.13,0.7
2018-01-28,SPENF,34.2,14.74,-9999,0.0,0.13,0.7
2018-01-29,SPENF,34.2,14.74,-9999,0.0,0.15,1.1
2018-01-30,SPENF,33.7,14.84,-9999,0.0,0.14,0.8
2018-01-31,SPENF,34.5,14.68,-9999,0.0,0.16,1.0
2018-02-01,SPENF,33.2,14.94,-9999,0.0,0.14,1.1
2018-02-02,SPENF,33.7,14.84,-9999,0.0,0.15,1.0
2018-02-03,SPENF,35.1,14.57,-9999,0.0,0.11,0.3
2018-02-04,SPENF,35.1,14.57,-9999,0.0,0.13,0.7
2018-02-05,SPENF,33.3,14.92,-9999,0.0,0.12,0.4
2018-02-06,SPENF,33.4,14.9,-9999,0.0,0.12,0.6
2018-02-07,SPENF,35.3,14.53,-9999,0.0,0.15,0.9
2018-02-08,SPENF,34.5,14.68,-9999,0.0,0.12,0.5
2018-02-09,SPENF,34.6,14.66,-9999,0.0,0.13,0.8
2018-02-10,SPENF,36.6,14.29,-9999,0.0,0.12,0.4
2018-02-11,SPENF,33.6,14.86,-9999,0.0,0.13,0.9
2018-02-12,SPENF,32.3,15.13,-9999,0.0,0.13,0.7
2018-02-13,SPENF,32.2,15.15,-9999,0.0,0.12,0.4
2018-02-14,SPENF,35.0,14.58,-9999,0.0,0.12,0.5
2018-02-15,SPENF,33.0,14.98,-9999,0.0,0.14,1.2
2018-02-16,SPENF,32.5,15.09,-9999,0.0,0.14,0.6
2018-02-17,SPENF,33.7,14.84,-9999,0.0,0.12,0.4
2018-02-18,SPENF,34.9,14.6,-9999,0.0,0.12,0.4
2018-02-19,SPENF,38.2,14.02,-9999,0.0,0.11,0.1
2018-02-20,SPENF,36.6,14.29,-9999,0.0,0.14,1.3
2018-02-21,SPENF,38.0,14.05,-9999,0.0,0.14,0.7
2018-02-22,SPENF,34.5,14.68,-9999,0.0,0.14,0.7
2018-02-23,SPENF,34.1,14.76,-9999,0.0,0.12,0.8
2018-02-24,SPENF,32.0,15.2,-9999,0.0,0.15,1.2
2018-02-25,SPENF,32.3,15.13,-9999,0.0,0.16,1.2
2018-02-26,SPENF,32.9,15.0,-9999,0.0,0.15,1.0
2018-02-27,SPENF,34.3,14.72,-9999,0.0,0.15,0.7
2018-02-28,SPENF,32.8,14.31,3.35,1.0,0.68,0.5
2018-03-01,SPENF,32.8,13.58,7.09,1.0,0.72,1.0
2018-03-02,SPENF,32.8,13.97,5.05,1.0,0.66,1.1
2018-03-03,SPENF,32.8,14.05,4.65,1.0,0.63,0.6
2018-03-04,SPENF,32.8,14.1,4.32,1.0,0.38,0.3
2018-03-05,SPENF,35.4,14.51,-9999,0.0,0.11,0.6
2018-03-06,SPENF,37.2,14.19,-9999,0.0,0.12,0.6
2018-03-07,SPENF,33.9,14.8,-9999,0.0,0.12,0.8
2018-03-08,SPENF,33.7,13.93,4.46,1.0,0.56,0.9
2018-03-09,SPENF,37.1,14.2,-9999,0.0,0.13,1.0
2018-03-10,SPENF,38.1,14.03,-9999,0.0,0.1,0.4
2018-03-11,SPENF,36.8,14.26,-9999,0.0,0.12,0.9
2018-03-12,SPENF,37.5,14.13,-9999,0.0,0.11,0.3
2018-03-13,SPENF,36.1,14.38,-9999,0.0,0.12,1.1
2018-03-14,SPENF,36.7,14.27,-9999,0.0,0.14,1.2
2018-03-15,SPENF,34.9,14.6,-9999,0.0,0.12,0.4
2018-03-16,SPENF,38.9,13.9,-9999,0.0,0.1,0.3
2018-03-17,SPENF,39.0,13.89,-9999,0.0,0.14,1.4
2018-03-18,SPENF,37.8,13.49,3.12,1.0,0.55,1.2
2018-03-19,SPENF,36.9,14.24,-9999,0.0,0.14,1.8
2018-03-20,SPENF,37.2,14.19,-9999,0.0,0.13,1.0
2018-03-21,SPENF,36.4,14.33,-9999,0.0,0.14,1.5
2018-03-22,SPENF,34.4,14.7,-9999,0.0,0.15,1.9
2018-03-23,SPENF,32.7,15.05,-9999,0.0,0.15,1.6
2018-03-24,SPENF,33.5,14.88,-9999,0.0,0.13,0.8
2018-03-25,SPENF,32.2,15.15,-9999,0.0,0.16,2.1
2018-03-26,SPENF,29.7,15.73,-9999,0.0,0.17,1.9
2018-03-27,SPENF,32.0,15.2,-9999,0.0,0.12,1.2
2018-03-28,SPENF,32.4,15.11,-9999,0.0,0.12,1.5
2018-03-29,SPENF,33.3,14.92,-9999,0.0,0.12,1.4
2018-03-30,SPENF,32.8,15.02,-9999,0.0,0.12,1.3
2018-03-31,SPENF,32.5,15.09,-9999,0.0,0.12,0.7
2018-04-01,SPENF,33.7,14.84,-9999,0.0,0.12,0.6
2018-04-02,SPENF,35.3,14.53,-9999,0.0,0.11,0.3
2018-04-03,SPENF,36.2,14.36,-9999,0.0,0.13,1.3
2018-04-04,SPENF,36.0,14.4,-9999,0.0,0.13,1.0
2018-04-05,SPENF,35.7,14.45,-9999,0.0,0.13,2.6
2018-04-06,SPENF,34.7,14.64,-9999,0.0,0.14,1.8
2018-04-07,SPENF,34.7,14.64,-9999,0.0,0.12,0.6
2018-04-08,SPENF,34.6,14.66,-9999,0.0,0.12,0.8
2018-04-09,SPENF,34.8,14.62,-9999,0.0,0.14,1.3
2018-04-10,SPENF,39.2,13.85,-9999,0.0,0.11,0.3
2018-04-11,SPENF,38.0,14.05,-9999,0.0,0.11,0.4
2018-04-12,SPENF,36.4,14.33,-9999,0.0,0.11,0.4
2018-04-13,SPENF,37.8,14.08,-9999,0.0,0.1,0.5
2018-04-14,SPENF,36.3,14.34,-9999,0.0,0.12,1.4
2018-04-15,SPENF,36.6,14.29,-9999,0.0,0.12,1.0
2018-04-16,SPENF,37.0,14.22,-9999,0.0,0.12,2.7
2018-04-17,SPENF,35.6,14.47,-9999,0.0,0.13,2.1
2018-04-18,SPENF,34.4,14.7,-9999,0.0,0.15,2.6
2018-04-19,SPENF,33.7,14.84,-9999,0.0,0.16,3.0
2018-04-20,SPENF,30.9,15.44,-9999,0.0,0.17,3.1
2018-04-21,SPENF,29.8,15.7,-9999,0.0,0.17,2.9
2018-04-22,SPENF,31.4,15.33,-9999,0.0,0.14,2.2
2018-04-23,SPENF,31.0,15.42,-9999,0.0,0.16,2.7
2018-04-24,SPENF,30.4,15.56,-9999,0.0,0.15,1.5
2018-04-25,SPENF,33.0,14.98,-9999,0.0,0.12,2.9
2018-04-26,SPENF,32.3,15.13,-9999,0.0,0.15,2.2
2018-04-27,SPENF,33.1,14.96,-9999,0.0,0.12,1.0
2018-04-28,SPENF,34.3,14.72,-9999,0.0,0.12,1.3
2018-04-29,SPENF,31.2,15.37,-9999,0.0,0.13,1.9
2018-04-30,SPENF,32.7,15.05,-9999,0.0,0.16,2.3
2018-05-01,SPENF,29.6,15.75,-9999,0.0,0.16,3.5
2018-05-02,SPENF,33.2,14.94,-9999,0.0,0.12,2.7
2018-05-03,SPENF,31.4,15.33,-9999,0.0,0.16,2.7
2018-05-04,SPENF,30.8,15.47,-9999,0.0,0.16,2.3
2018-05-05,SPENF,30.6,15.51,-9999,0.0,0.16,3.5
2018-05-06,SPENF,30.6,15.51,-9999,0.0,0.16,3.7
2018-05-07,SPENF,28.3,16.08,-9999,0.0,0.16,3.8
2018-05-08,SPENF,27.2,16.38,-9999,0.0,0.16,3.4
2018-05-09,SPENF,28.2,16.11,-9999,0.0,0.16,3.1
2018-05-10,SPENF,26.4,16.61,-9999,0.0,0.16,3.3
2018-05-11,SPENF,24.6,17.16,-9999,0.0,0.17,3.0
2018-05-12,SPENF,24.5,17.19,-9999,0.0,0.16,2.3
2018-05-13,SPENF,28.0,16.16,-9999,0.0,0.12,3.9
2018-05-14,SPENF,27.1,16.41,-9999,0.0,0.16,3.9
2018-05-15,SPENF,24.2,17.29,-9999,0.0,0.16,3.7
2018-05-16,SPENF,25.3,16.94,-9999,0.0,0.16,2.2
2018-05-17,SPENF,24.9,17.06,-9999,0.0,0.16,2.3
2018-05-18,SPENF,24.7,17.13,-9999,0.0,0.16,2.8
2018-05-19,SPENF,23.5,17.52,-9999,0.0,0.17,3.7
2018-05-20,SPENF,22.6,17.84,-9999,0.0,0.17,3.7
2018-05-21,SPENF,23.0,17.7,-9999,0.0,0.16,3.7
2018-05-22,SPENF,21.8,18.14,-9999,0.0,0.17,2.9
2018-05-23,SPENF,21.9,18.1,-9999,0.0,0.17,3.1
2018-05-24,SPENF,21.5,18.26,-9999,0.0,0.17,3.7
2018-05-25,SPENF,24.1,17.32,-9999,0.0,0.12,0.8
2018-05-26,SPENF,25.1,17.0,-9999,0.0,0.13,3.6
2018-05-27,SPENF,23.2,17.63,-9999,0.0,0.16,4.1
2018-05-28,SPENF,23.6,17.49,-9999,0.0,0.16,3.2
2018-05-29,SPENF,21.2,18.37,-9999,0.0,0.17,2.1
2018-05-30,SPENF,24.1,17.32,-9999,0.0,0.12,0.8
2018-05-31,SPENF,22.5,17.88,-9999,0.0,0.18,2.3
2018-06-01,SPENF,24.7,17.13,-9999,0.0,0.18,2.4
2018-06-02,SPENF,26.8,16.49,-9999,0.0,0.12,1.6
2018-06-03,SPENF,25.1,17.0,-9999,0.0,0.15,2.8
2018-06-04,SPENF,25.4,16.91,-9999,0.0,0.15,1.2
2018-06-05,SPENF,23.1,17.66,-9999,0.0,0.16,3.2
2018-06-06,SPENF,23.3,17.59,-9999,0.0,0.16,1.7
2018-06-07,SPENF,23.6,17.49,-9999,0.0,0.16,3.0
2018-06-08,SPENF,22.4,17.92,-9999,0.0,0.15,1.4
2018-06-09,SPENF,22.1,18.03,-9999,0.0,0.16,2.8
2018-06-10,SPENF,21.0,18.45,-9999,0.0,0.16,2.8
2018-06-11,SPENF,20.7,18.57,-9999,0.0,0.16,3.2
