DATE_TIME,SITE_ID,COSMOS_VWC,D86_75M,SWE,SNOW,ALBEDO,PE
2018-06-12,SPENF,20.5,18.66,-9999,0.0,0.16,2.8
2018-06-13,SPENF,20.3,18.74,-9999,0.0,0.16,3.7
2018-06-14,SPENF,20.8,18.53,-9999,0.0,0.16,4.9
2018-06-15,SPENF,19.4,19.13,-9999,0.0,0.16,2.5
2018-06-16,SPENF,20.9,18.49,-9999,0.0,0.16,2.5
2018-06-17,SPENF,20.8,18.53,-9999,0.0,0.15,2.7
2018-06-18,SPENF,20.5,18.66,-9999,0.0,0.16,3.9
2018-06-19,SPENF,21.2,18.37,-9999,0.0,0.16,3.5
2018-06-20,SPENF,20.3,18.74,-9999,0.0,0.15,3.8
2018-06-21,SPENF,18.7,19.45,-9999,0.0,0.16,4.1
2018-06-22,SPENF,18.6,19.5,-9999,0.0,0.16,4.9
2018-06-23,SPENF,19.6,19.04,-9999,0.0,0.16,3.5
2018-06-24,SPENF,19.3,19.18,-9999,0.0,0.16,4.6
2018-06-25,SPENF,18.3,19.64,-9999,0.0,0.16,5.2
2018-06-26,SPENF,18.5,19.55,-9999,0.0,0.16,4.9
2018-06-27,SPENF,17.3,20.14,-9999,0.0,0.16,4.0
2018-06-28,SPENF,17.7,19.94,-9999,0.0,0.16,4.4
2018-06-29,SPENF,18.4,19.59,-9999,0.0,0.16,5.0
2018-06-30,SPENF,17.0,20.3,-9999,0.0,0.16,5.0
2018-07-01,SPENF,16.6,20.51,-9999,0.0,0.16,5.0
2018-07-02,SPENF,16.2,20.73,-9999,0.0,0.16,5.3
2018-07-03,SPENF,16.3,20.68,-9999,0.0,0.16,4.2
2018-07-04,SPENF,16.5,20.57,-9999,0.0,0.16,3.5
2018-07-05,SPENF,15.8,20.96,-9999,0.0,0.16,3.0
2018-07-06,SPENF,15.5,21.14,-9999,0.0,0.16,4.3
2018-07-07,SPENF,15.8,20.96,-9999,0.0,0.16,4.1
2018-07-08,SPENF,16.2,20.73,-9999,0.0,0.16,3.8
2018-07-09,SPENF,16.8,20.4,-9999,0.0,0.16,2.4
2018-07-10,SPENF,15.6,21.08,-9999,0.0,0.17,4.2
2018-07-11,SPENF,15.3,21.26,-9999,0.0,0.16,3.5
2018-07-12,SPENF,15.5,21.14,-9999,0.0,0.17,2.5
2018-07-13,SPENF,16.0,20.85,-9999,0.0,0.17,2.0
2018-07-14,SPENF,14.6,21.69,-9999,0.0,0.17,4.6
2018-07-15,SPENF,14.5,21.76,-9999,0.0,0.17,4.7
2018-07-16,SPENF,14.9,21.5,-9999,0.0,0.17,2.5
2018-07-17,SPENF,14.1,22.02,-9999,0.0,0.17,3.1
2018-07-18,SPENF,14.3,21.89,-9999,0.0,0.17,2.6
2018-07-19,SPENF,14.0,22.09,-9999,0.0,0.17,3.7
2018-07-20,SPENF,13.7,22.29,-9999,0.0,0.17,3.1
2018-07-21,SPENF,14.3,21.89,-9999,0.0,0.17,2.4
2018-07-22,SPENF,14.5,21.76,-9999,0.0,0.17,4.2
2018-07-23,SPENF,13.8,22.22,-9999,0.0,0.17,3.0
2018-07-24,SPENF,14.0,22.09,-9999,0.0,0.17,2.8
2018-07-25,SPENF,13.7,22.29,-9999,0.0,0.17,3.9
2018-07-26,SPENF,13.5,22.43,-9999,0.0,0.17,3.2
2018-07-27,SPENF,15.5,21.14,-9999,0.0,0.13,4.0
2018-07-28,SPENF,17.4,20.09,-9999,0.0,0.15,4.1
2018-07-29,SPENF,21.9,18.1,-9999,0.0,0.11,1.9
2018-07-30,SPENF,24.2,17.29,-9999,0.0,0.12,3.4
2018-07-31,SPENF,22.3,17.95,-9999,0.0,0.16,3.6
2018-08-01,SPENF,21.3,18.33,-9999,0.0,0.16,3.4
2018-08-02,SPENF,21.2,18.37,-9999,0.0,0.16,2.9
2018-08-03,SPENF,21.6,18.22,-9999,0.0,0.15,2.0
2018-08-04,SPENF,19.7,19.0,-9999,0.0,0.16,3.4
2018-08-05,SPENF,20.0,18.87,-9999,0.0,0.17,3.9
2018-08-06,SPENF,18.9,19.36,-9999,0.0,0.17,3.0
2018-08-07,SPENF,18.4,19.59,-9999,0.0,0.17,3.8
2018-08-08,SPENF,17.5,20.04,-9999,0.0,0.17,2.6
2018-08-09,SPENF,17.1,20.25,-9999,0.0,0.17,2.1
2018-08-10,SPENF,16.4,20.62,-9999,0.0,0.17,2.3
2018-08-11,SPENF,16.9,20.35,-9999,0.0,0.17,3.7
2018-08-12,SPENF,18.6,19.5,-9999,0.0,0.13,1.8
2018-08-13,SPENF,20.1,18.83,-9999,0.0,0.16,2.3
2018-08-14,SPENF,24.6,17.16,-9999,0.0,0.12,2.5
2018-08-15,SPENF,23.4,17.56,-9999,0.0,0.15,4.0
2018-08-16,SPENF,21.9,18.1,-9999,0.0,0.16,3.0
2018-08-17,SPENF,21.2,18.37,-9999,0.0,0.16,2.3
2018-08-18,SPENF,21.3,18.33,-9999,0.0,0.16,3.3
2018-08-19,SPENF,20.1,18.83,-9999,0.0,0.17,2.8
2018-08-20,SPENF,20.8,18.53,-9999,0.0,0.16,1.5
2018-08-21,SPENF,19.3,19.18,-9999,0.0,0.17,2.5
2018-08-22,SPENF,19.3,19.18,-9999,0.0,0.17,2.5
2018-08-23,SPENF,18.9,19.36,-9999,0.0,0.16,2.0
2018-08-24,SPENF,18.5,19.55,-9999,0.0,0.16,2.5
2018-08-25,SPENF,19.4,19.13,-9999,0.0,0.18,2.7
2018-08-26,SPENF,22.2,17.99,-9999,0.0,0.13,1.1
2018-08-27,SPENF,25.4,16.91,-9999,0.0,0.12,2.2
2018-08-28,SPENF,23.7,17.46,-9999,0.0,0.14,2.1
2018-08-29,SPENF,22.0,18.06,-9999,0.0,0.16,2.1
2018-08-30,SPENF,21.0,18.45,-9999,0.0,0.18,2.6
2018-08-31,SPENF,19.3,19.18,-9999,0.0,0.18,2.8
2018-09-01,SPENF,19.3,19.18,-9999,0.0,0.18,2.9
2018-09-02,SPENF,19.0,19.31,-9999,0.0,0.18,3.7
2018-09-03,SPENF,19.0,19.31,-9999,0.0,0.17,1.8
2018-09-04,SPENF,20.0,18.87,-9999,0.0,0.16,1.6
2018-09-05,SPENF,18.6,19.5,-9999,0.0,0.16,1.2
2018-09-06,SPENF,17.7,19.94,-9999,0.0,0.17,1.7
2018-09-07,SPENF,17.6,19.99,-9999,0.0,0.18,1.9
2018-09-08,SPENF,20.5,18.66,-9999,0.0,0.12,1.0
2018-09-09,SPENF,23.0,17.7,-9999,0.0,0.12,2.2
2018-09-10,SPENF,21.7,18.18,-9999,0.0,0.14,2.1
2018-09-11,SPENF,21.0,18.45,-9999,0.0,0.16,2.9
2018-09-12,SPENF,23.0,17.7,-9999,0.0,0.13,2.5
2018-09-13,SPENF,22.4,17.92,-9999,0.0,0.16,2.1
2018-09-14,SPENF,21.1,18.41,-9999,0.0,0.15,1.8
2018-09-15,SPENF,21.0,18.45,-9999,0.0,0.16,1.3
2018-09-16,SPENF,20.7,18.57,-9999,0.0,0.17,2.0
2018-09-17,SPENF,20.4,18.7,-9999,0.0,0.17,1.8
2018-09-18,SPENF,18.9,19.36,-9999,0.0,0.18,2.8
2018-09-19,SPENF,19.2,19.22,-9999,0.0,0.17,2.9
2018-09-20,SPENF,22.6,17.84,-9999,0.0,0.16,1.3
2018-09-21,SPENF,29.3,15.83,-9999,0.0,0.13,2.1
2018-09-22,SPENF,27.4,16.32,-9999,0.0,0.12,1.1
2018-09-23,SPENF,25.6,16.85,-9999,0.0,0.14,1.7
2018-09-24,SPENF,25.6,16.85,-9999,0.0,0.17,2.2
2018-09-25,SPENF,24.8,17.09,-9999,0.0,0.19,2.6
2018-09-26,SPENF,26.7,16.52,-9999,0.0,0.17,1.4
2018-09-27,SPENF,24.1,17.32,-9999,0.0,0.19,2.5
2018-09-28,SPENF,22.5,17.88,-9999,0.0,0.2,1.7
2018-09-29,SPENF,23.3,17.59,-9999,0.0,0.2,1.9
2018-09-30,SPENF,21.9,18.1,-9999,0.0,0.18,1.5
2018-10-01,SPENF,21.2,18.37,-9999,0.0,0.19,1.7
2018-10-02,SPENF,22.3,17.95,-9999,0.0,0.18,2.2
2018-10-03,SPENF,20.2,18.78,-9999,0.0,0.18,1.6
2018-10-04,SPENF,21.8,18.14,-9999,0.0,0.18,1.6
2018-10-05,SPENF,22.2,17.99,-9999,0.0,0.16,0.6
2018-10-06,SPENF,28.1,16.14,-9999,0.0,0.12,1.3
2018-10-07,SPENF,28.3,16.08,-9999,0.0,0.13,1.6
2018-10-08,SPENF,28.0,16.16,-9999,0.0,0.14,1.8
2018-10-09,SPENF,26.6,16.55,-9999,0.0,0.18,2.2
2018-10-10,SPENF,24.9,17.06,-9999,0.0,0.19,1.5
2018-10-11,SPENF,23.4,17.56,-9999,0.0,0.18,1.7
2018-10-12,SPENF,25.9,16.76,-9999,0.0,0.18,1.5
2018-10-13,SPENF,29.4,15.8,-9999,0.0,0.12,2.3
2018-10-14,SPENF,29.6,15.75,-9999,0.0,0.14,1.0
2018-10-15,SPENF,30.2,15.61,-9999,0.0,0.11,0.7
2018-10-16,SPENF,31.2,15.37,-9999,0.0,0.11,1.0
2018-10-17,SPENF,31.0,15.42,-9999,0.0,0.12,1.1
2018-10-18,SPENF,28.3,16.08,-9999,0.0,0.14,1.1
2018-10-19,SPENF,28.7,15.98,-9999,0.0,0.14,1.3
2018-10-20,SPENF,29.4,15.8,-9999,0.0,0.15,1.3
2018-10-21,SPENF,28.4,16.06,-9999,0.0,0.14,1.2
2018-10-22,SPENF,27.5,16.3,-9999,0.0,0.17,1.7
2018-10-23,SPENF,26.4,16.61,-9999,0.0,0.17,2.0
2018-10-24,SPENF,24.9,17.06,-9999,0.0,0.18,1.6
2018-10-25,SPENF,24.2,17.29,-9999,0.0,0.18,1.3
2018-10-26,SPENF,24.4,17.22,-9999,0.0,0.18,1.6
2018-10-27,SPENF,24.8,17.09,-9999,0.0,0.13,1.0
2018-10-28,SPENF,25.8,16.79,-9999,0.0,0.15,0.9
2018-10-29,SPENF,26.0,16.73,-9999,0.0,0.14,0.9
2018-10-30,SPENF,26.2,16.67,-9999,0.0,0.12,0.7
2018-10-31,SPENF,25.1,17.0,-9999,0.0,0.16,0.9
2018-11-01,SPENF,25.3,16.94,-9999,0.0,0.12,0.6
2018-11-02,SPENF,26.4,16.61,-9999,0.0,0.16,0.9
2018-11-03,SPENF,25.8,16.79,-9999,0.0,0.14,1.4
2018-11-04,SPENF,24.5,17.19,-9999,0.0,0.14,0.8
2018-11-05,SPENF,25.7,16.82,-9999,0.0,0.12,0.3
2018-11-06,SPENF,24.2,17.29,-9999,0.0,0.12,0.3
2018-11-07,SPENF,26.3,16.64,-9999,0.0,0.16,0.8
2018-11-08,SPENF,28.2,16.11,-9999,0.0,0.12,0.7
2018-11-09,SPENF,28.8,15.95,-9999,0.0,0.1,0.6
2018-11-10,SPENF,29.2,15.85,-9999,0.0,0.13,0.7
2018-11-11,SPENF,28.9,15.93,-9999,0.0,0.12,0.5
2018-11-12,SPENF,28.2,16.11,-9999,0.0,0.14,0.8
2018-11-13,SPENF,29.6,15.75,-9999,0.0,0.13,1.1
2018-11-14,SPENF,31.1,15.4,-9999,0.0,0.12,0.9
2018-11-15,SPENF,31.5,15.31,-9999,0.0,0.15,0.6
2018-11-16,SPENF,30.7,15.49,-9999,0.0,0.1,0.1
2018-11-17,SPENF,30.0,15.65,-9999,0.0,0.13,0.5
2018-11-18,SPENF,29.8,15.7,-9999,0.0,0.14,0.6
2018-11-19,SPENF,30.1,15.63,-9999,0.0,0.13,0.7
2018-11-20,SPENF,33.3,14.92,-9999,0.0,0.16,0.6
2018-11-21,SPENF,33.2,14.94,-9999,0.0,0.13,0.4
2018-11-22,SPENF,32.4,15.11,-9999,0.0,0.1,0.2
2018-11-23,SPENF,31.6,15.28,-9999,0.0,0.1,0.3
2018-11-24,SPENF,30.7,15.49,-9999,0.0,0.1,0.4
2018-11-25,SPENF,33.0,14.98,-9999,0.0,0.11,0.4
2018-11-26,SPENF,31.6,15.28,-9999,0.0,0.11,0.5
2018-11-27,SPENF,33.2,14.94,-9999,0.0,0.1,0.4
2018-11-28,SPENF,34.0,14.78,-9999,0.0,0.1,0.7
2018-11-29,SPENF,33.4,14.9,-9999,0.0,0.18,0.9
2018-11-30,SPENF,31.6,15.28,-9999,0.0,0.14,1.2
2018-12-01,SPENF,32.7,15.05,-9999,0.0,0.11,0.2
2018-12-02,SPENF,31.2,15.37,-9999,0.0,0.13,0.5
2018-12-03,SPENF,31.0,15.42,-9999,0.0,0.14,0.7
2018-12-04,SPENF,31.1,15.4,-9999,0.0,0.14,0.2
2018-12-05,SPENF,34.0,14.78,-9999,0.0,0.1,0.1
2018-12-06,SPENF,33.8,14.82,-9999,0.0,0.14,0.3
2018-12-07,SPENF,32.5,15.09,-9999,0.0,0.14,1.2
2018-12-08,SPENF,31.7,15.26,-9999,0.0,0.13,1.2
2018-12-09,SPENF,31.5,15.31,-9999,0.0,0.16,0.9
2018-12-10,SPENF,30.0,15.65,-9999,0.0,0.14,0.3
2018-12-11,SPENF,31.5,15.31,-9999,0.0,0.13,0.3
2018-12-12,SPENF,31.8,15.24,-9999,0.0,0.14,0.5
2018-12-13,SPENF,31.8,15.24,-9999,0.0,0.16,1.0
2018-12-14,SPENF,31.4,15.33,-9999,0.0,0.16,0.3
2018-12-15,SPENF,32.8,15.02,-9999,0.0,0.12,0.7
2018-12-16,SPENF,32.8,15.02,-9999,0.0,0.15,0.4
2018-12-17,SPENF,32.3,15.13,-9999,0.0,0.16,0.5
2018-12-18,SPENF,33.4,14.9,-9999,0.0,0.22,0.4
2018-12-19,SPENF,33.3,14.92,-9999,0.0,0.14,0.3
2018-12-20,SPENF,33.0,14.98,-9999,0.0,0.15,0.3
2018-12-21,SPENF,32.4,15.11,-9999,0.0,0.12,0.3
2018-12-22,SPENF,31.5,15.31,-9999,0.0,0.14,0.6
2018-12-23,SPENF,32.1,15.17,-9999,0.0,0.12,0.4
2018-12-24,SPENF,31.1,15.4,-9999,0.0,0.16,0.6
2018-12-25,SPENF,34.0,14.78,-9999,0.0,0.11,0.2
2018-12-26,SPENF,33.6,14.86,-9999,0.0,0.11,0.1
2018-12-27,SPENF,32.5,15.09,-9999,0.0,0.14,0.2
2018-12-28,SPENF,33.9,14.8,-9999,0.0,0.14,0.4
2018-12-29,SPENF,33.9,14.8,-9999,0.0,0.14,0.7
2018-12-30,SPENF,33.6,14.86,-9999,0.0,0.13,0.4
2018-12-31,SPENF,32.8,15.02,-9999,0.0,0.13,1.0
2019-01-01,SPENF,30.9,15.44,-9999,0.0,0.15,1.0
2019-01-02,SPENF,29.8,15.7,-9999,0.0,0.13,0.7
2019-01-03,SPENF,29.3,15.83,-9999,0.0,0.13,0.5
2019-01-04,SPENF,29.3,15.83,-9999,0.0,0.12,0.7
2019-01-05,SPENF,29.2,15.85,-9999,0.0,0.12,0.4
2019-01-06,SPENF,29.3,15.83,-9999,0.0,0.14,0.5
2019-01-07,SPENF,29.8,15.7,-9999,0.0,0.13,0.8
2019-01-08,SPENF,27.3,16.35,-9999,0.0,0.16,1.1
2019-01-09,SPENF,28.5,16.03,-9999,0.0,0.16,0.7
2019-01-10,SPENF,29.4,15.8,-9999,0.0,0.13,0.5
2019-01-11,SPENF,27.9,16.19,-9999,0.0,0.13,0.6
2019-01-12,SPENF,30.2,15.61,-9999,0.0,0.12,0.8
2019-01-13,SPENF,26.8,16.49,-9999,0.0,0.13,1.3
2019-01-14,SPENF,25.5,16.88,-9999,0.0,0.14,0.6
2019-01-15,SPENF,26.8,16.49,-9999,0.0,0.14,1.0
2019-01-16,SPENF,27.3,16.35,-9999,0.0,0.13,0.8
2019-01-17,SPENF,25.8,16.79,-9999,0.0,0.18,1.1
2019-01-18,SPENF,27.5,16.3,-9999,0.0,0.16,0.4
2019-01-19,SPENF,30.2,15.61,-9999,0.0,0.11,0.3
2019-01-20,SPENF,31.4,15.33,-9999,0.0,0.11,0.2
2019-01-21,SPENF,31.3,15.35,-9999,0.0,0.13,0.6
2019-01-22,SPENF,31.0,15.42,-9999,0.0,0.13,0.6
2019-01-23,SPENF,31.2,15.37,-9999,0.0,0.13,1.0
2019-01-24,SPENF,33.4,14.9,-9999,0.0,0.12,0.6
2019-01-25,SPENF,34.2,14.74,-9999,0.0,0.12,0.6
2019-01-26,SPENF,30.3,15.58,-9999,0.0,0.11,0.7
2019-01-27,SPENF,31.1,15.4,-9999,0.0,0.14,1.6
2019-01-28,SPENF,29.7,15.73,-9999,0.0,0.15,1.0
2019-01-29,SPENF,30.3,15.58,-9999,0.0,0.12,0.5
2019-01-30,SPENF,31.6,15.28,-9999,0.0,0.14,0.7
2019-01-31,SPENF,32.6,15.07,-9999,0.0,0.19,0.3
2019-02-01,SPENF,31.0,15.26,0.75,1.0,0.56,0.3
2019-02-02,SPENF,34.5,14.68,-9999,0.0,0.3,0.5
2019-02-03,SPENF,32.2,15.15,-9999,0.0,0.14,0.7
2019-02-04,SPENF,33.1,14.96,-9999,0.0,0.13,0.7
2019-02-05,SPENF,33.6,14.86,-9999,0.0,0.12,0.3
2019-02-06,SPENF,32.1,15.17,-9999,0.0,0.12,0.7
2019-02-07,SPENF,33.7,14.84,-9999,0.0,0.13,0.8
2019-02-08,SPENF,33.2,14.94,-9999,0.0,0.15,1.1
2019-02-09,SPENF,33.4,14.9,-9999,0.0,0.14,1.5
2019-02-10,SPENF,31.9,15.22,-9999,0.0,0.13,0.6
2019-02-11,SPENF,31.4,15.33,-9999,0.0,0.14,0.5
2019-02-12,SPENF,33.0,14.98,-9999,0.0,0.13,0.4
2019-02-13,SPENF,32.6,15.07,-9999,0.0,0.14,1.1
2019-02-14,SPENF,30.1,15.63,-9999,0.0,0.15,0.8
2019-02-15,SPENF,30.9,15.44,-9999,0.0,0.15,0.9
2019-02-16,SPENF,31.7,15.26,-9999,0.0,0.15,1.3
2019-02-17,SPENF,29.5,15.78,-9999,0.0,0.14,1.1
2019-02-18,SPENF,28.6,16.0,-9999,0.0,0.14,1.4
2019-02-19,SPENF,29.0,15.9,-9999,0.0,0.15,1.1
2019-02-20,SPENF,31.6,15.28,-9999,0.0,0.12,1.1
2019-02-21,SPENF,32.4,15.11,-9999,0.0,0.12,0.8
2019-02-22,SPENF,30.2,15.61,-9999,0.0,0.13,0.9
2019-02-23,SPENF,28.5,16.03,-9999,0.0,0.14,0.8
2019-02-24,SPENF,29.1,15.88,-9999,0.0,0.15,0.7
2019-02-25,SPENF,27.3,16.35,-9999,0.0,0.14,0.9
2019-02-26,SPENF,28.7,15.98,-9999,0.0,0.15,1.3
2019-02-27,SPENF,28.1,16.14,-9999,0.0,0.16,1.3
2019-02-28,SPENF,27.8,16.22,-9999,0.0,0.15,0.5
2019-03-01,SPENF,26.2,16.67,-9999,0.0,0.14,0.6
2019-03-02,SPENF,27.1,16.41,-9999,0.0,0.15,1.5
2019-03-03,SPENF,26.3,16.64,-9999,0.0,0.15,1.4
2019-03-04,SPENF,27.0,16.44,-9999,0.0,0.16,1.7
2019-03-05,SPENF,27.7,16.24,-9999,0.0,0.14,1.5
2019-03-06,SPENF,31.4,15.33,-9999,0.0,0.12,0.7
2019-03-07,SPENF,33.0,14.98,-9999,0.0,0.13,1.1
2019-03-08,SPENF,34.1,14.76,-9999,0.0,0.12,1.1
2019-03-09,SPENF,30.6,15.51,-9999,0.0,0.13,1.9
2019-03-10,SPENF,30.9,15.44,-9999,0.0,0.13,1.1
2019-03-11,SPENF,29.2,15.85,-9999,0.0,0.14,1.8
2019-03-12,SPENF,31.8,15.24,-9999,0.0,0.13,1.5
2019-03-13,SPENF,32.0,15.2,-9999,0.0,0.14,2.2
2019-03-14,SPENF,30.9,15.44,-9999,0.0,0.14,2.2
2019-03-15,SPENF,27.5,16.3,-9999,0.0,0.16,2.1
2019-03-16,SPENF,32.8,15.02,-9999,0.0,0.12,1.2
2019-03-17,SPENF,32.9,15.0,-9999,0.0,0.14,1.9
2019-03-18,SPENF,32.2,15.15,-9999,0.0,0.14,1.3
2019-03-19,SPENF,33.6,14.86,-9999,0.0,0.13,1.1
2019-03-20,SPENF,30.2,15.61,-9999,0.0,0.15,1.8
2019-03-21,SPENF,29.9,15.68,-9999,0.0,0.17,1.5
